Fighter_Id_1,Fighter_Id_2,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id,Result_1,Result_2,Time Format,Referee,Method Details,Sig. Str. %_1,Sig. Str. %_2,Sub. Att_1,Sub. Att_2,Rev._1,Rev._2,Ctrl_1,Ctrl_2,Head_%_1,Head_%_2,Body_%_1,Body_%_2,Leg_%_1,Leg_%_2,Distance_%_1,Distance_%_2,Clinch_%_1,Clinch_%_2,Ground_%_1,Ground_%_2,Total Str._%_1,Total Str._%_2,Sig. Str._%_1,Sig. Str._%_2
ec52462a1b41f714,601964f9654f911a,Brett Johns,Tony Gravely,0,0,36,26,6,5,3,0,Bantamweight,SUB Rear Naked Choke,3,2:53,44aa652b181bcf68,W,L,3 Rnd (5-5-5),Wayne Spinola,Rear Naked Choke,0.76,0.59,3,0,1,0,438,250,0.77,0.36,0.67,0.86,1.0,0.92,0.27,0.28,1.0,0.81,0.89,0,0.81,0.65,0.77,0.59
4f140403000158b5,583ee11abddfc581,Herbert Burns,Nate Landwehr,1,0,7,4,1,0,1,0,Featherweight,KO/TKO Knee,1,2:43,44aa652b181bcf68,W,L,3 Rnd (5-5-5),Larry Carter,Knee to Head In Clinch,0.41,0.44,1,0,0,0,94,33,0.2,0.38,0.71,1.0,0,0,0.33,0.38,1.0,1.0,0.0,0,0.41,0.55,0.41,0.44
f4c49976c75c5ab2,1d00756835ca67c9,Conor McGregor,Donald Cerrone,1,0,19,0,0,0,0,0,Welterweight,KO/TKO Punches,1,0:40,0c1773639c795466,W,L,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head On Ground,0.73,0.0,0,0,0,0,13,0,0.76,0,0.0,0.0,0,0,0.43,0.0,1.0,0,0.81,0,0.74,0.0,0.73,0.0
634e2fb70bde3fd5,fc169c387b4b465d,Holly Holm,Raquel Pennington,0,0,30,38,0,1,0,0,Women's Bantamweight,U-DEC,3,5:00,0c1773639c795466,W,L,3 Rnd (5-5-5),Jason Herzog,Mike Bell28 - 29.Eric Colon27 - 30.Ron McCarthy27 - 30.,0.48,0.48,0,0,0,0,436,62,0.36,0.21,0.5,0.9,0.82,0.4,0.4,0.22,0.83,0.88,0,0,0.63,0.58,0.48,0.49
98c23cb6da5b3352,068f8a189a47fea6,Aleksei Oleinik,Maurice Greene,0,0,7,13,3,0,3,0,Heavyweight,SUB Armbar,2,4:38,0c1773639c795466,W,L,3 Rnd (5-5-5),Keith Peterson,Armbar From Mount,0.31,0.44,3,0,0,0,445,54,0.21,0.4,1.0,0.5,1.0,1.0,0.25,0.38,0,1.0,0.5,0,0.54,0.7,0.32,0.45
7be14eaed4c74856,6d68c1afe954f121,Brian Kelleher,Ode Osbourne,0,0,7,9,1,0,1,0,Bantamweight,SUB Guillotine Choke,1,2:49,0c1773639c795466,W,L,3 Rnd (5-5-5),Mark Smith,Guillotine Choke On Ground,0.58,0.64,1,0,0,0,118,4,0.56,0.64,0.0,0,1.0,0,0.6,0.38,0,1.0,0.57,1.0,0.82,0.76,0.58,0.64
f53d4f21d1b5f2dc,cbb682f5fcc44bfc,Anthony Pettis,Diego Ferreira,0,0,22,25,0,3,0,1,Lightweight,SUB Rear Naked Choke,2,1:46,0c1773639c795466,L,W,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,0.48,0.47,0,1,0,0,0,234,0.36,0.42,0.82,0.67,1.0,0.75,0.44,0.41,1.0,0.75,1.0,0.6,0.55,0.58,0.49,0.47
4498b382c65a7faa,6a740daf1b279661,Roxanne Modafferi,Maycee Barber,1,0,19,16,1,0,0,1,Women's Flyweight,U-DEC,3,5:00,0c1773639c795466,W,L,3 Rnd (5-5-5),Jason Herzog,Eric Colon27 - 30.Sal D'amato27 - 30.Dave Hagen26 - 30.,0.44,0.51,0,1,1,3,632,137,0.41,0.52,1.0,0.5,0,0,0.35,0.47,1.0,0,0.64,0.58,0.72,0.56,0.44,0.52
94426bb170c88115,8fd808923cffff82,Andre Fili,Sodiq Yusuff,0,0,49,73,3,0,0,1,Featherweight,U-DEC,3,5:00,0c1773639c795466,L,W,3 Rnd (5-5-5),Chris Tognoni,Chris Lee28 - 29.Derek Cleary28 - 29.Adalaide Byrd28 - 29.,0.33,0.47,0,1,0,1,125,254,0.28,0.41,0.83,0.67,0.75,1.0,0.33,0.42,0.75,0.6,0.0,0.67,0.37,0.51,0.34,0.47
b1d19449397541dc,c96d9178c9ed9e62,Tim Elliott,Askar Askarov,0,0,47,73,3,0,0,0,Flyweight,U-DEC,3,5:00,0c1773639c795466,L,W,3 Rnd (5-5-5),Keith Peterson,Mike Bell28 - 29.Sal D'amato27 - 30.Dave Hagen27 - 30.,0.42,0.48,0,0,0,0,122,245,0.22,0.44,0.75,0.8,0.7,0.86,0.39,0.45,0.57,0.89,0,0.57,0.55,0.55,0.42,0.49
519e4fe37ce9ff75,b7b84ccd221be298,Drew Dober,Nasrat Haqparast,1,0,13,7,0,0,0,0,Lightweight,KO/TKO Punch,1,1:10,0c1773639c795466,W,L,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance,0.5,0.63,0,0,0,0,6,0,0.5,0.43,0.5,1.0,0,1.0,0.13,0.64,0,0,1.0,0,0.5,0.64,0.5,0.64
c2a670b22d2e196f,ba1e6cb3d43f7430,Aleksa Camur,Justin Ledet,0,0,80,44,1,0,0,0,Light Heavyweight,U-DEC,3,5:00,0c1773639c795466,W,L,3 Rnd (5-5-5),Herb Dean,Derek Cleary28 - 29.Ron McCarthy27 - 30.Tony Weeks27 - 30.,0.48,0.33,0,0,0,0,0,74,0.38,0.29,0.71,0.71,0.59,0,0.44,0.31,0.74,0.75,1.0,0,0.51,0.41,0.48,0.34
70d2329a92864fdb,6fd953151d981979,Sabina Mazo,JJ Aldrich,0,0,118,58,0,0,0,0,Women's Flyweight,S-DEC,3,5:00,0c1773639c795466,W,L,3 Rnd (5-5-5),Chris Tognoni,Junichiro Kamijo28 - 29.Chris Lee29 - 28.Adalaide Byrd28 - 29.,0.36,0.4,0,0,0,0,121,3,0.26,0.36,0.85,0.77,0.74,0.5,0.32,0.37,0.84,0.75,0,0,0.37,0.44,0.37,0.4
c451d67c09c55418,f2688492b9a525a3,Frankie Edgar,Chan Sung Jung,0,1,9,46,0,0,0,0,Featherweight,KO/TKO Punches,1,3:18,74fefd43f073cd2f,L,W,5 Rnd (5-5-5-5-5),Marc Goddard,Punches to Head At Distance,0.64,0.76,0,0,0,0,132,0,0.55,0.77,1.0,0,1.0,0,0.64,0.44,0,0,0,0.9,0.64,0.81,0.64,0.77
0845c81e37d3bcb3,333b9e5c723ac873,Volkan Oezdemir,Aleksandar Rakic,0,0,63,75,0,1,0,1,Light Heavyweight,S-DEC,3,5:00,74fefd43f073cd2f,W,L,3 Rnd (5-5-5),Greg Kleynjans,Mark Collett28 - 29.Evan Field29 - 28.Anthony Dimitriou28 - 29.,0.43,0.51,0,1,0,0,32,158,0.27,0.42,0.78,0.89,1.0,0.77,0.39,0.45,0.73,0.86,0,0,0.59,0.54,0.44,0.51
f1d64ae34e088832,e93b04e308913c2e,Dooho Choi,Charles Jourdain,1,2,42,64,0,0,0,0,Featherweight,KO/TKO Punches,2,4:32,74fefd43f073cd2f,L,W,3 Rnd (5-5-5),Peter Hickmott,Punches to Head At Distance,0.44,0.49,0,0,0,0,68,21,0.38,0.45,0.82,0.62,1.0,0.38,0.45,0.45,0.38,1.0,0.5,0.8,0.46,0.54,0.45,0.5
74f9448b97bf8bec,18b602842a24f7c5,Da Woon Jung,Mike Rodriguez,1,0,5,4,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,1:04,74fefd43f073cd2f,W,L,3 Rnd (5-5-5),Marc Goddard,Punch to Head At Distance,0.5,0.5,0,0,0,0,2,0,0.5,0.0,0,1.0,0,0.4,0.17,0.5,0,0,1.0,0,0.5,0.5,0.5,0.5
285ae0b4a68221f4,8e9eb3fc86db0f7d,JunYong Park,Marc-Andre Barriault,0,0,77,51,5,0,0,0,Middleweight,U-DEC,3,5:00,74fefd43f073cd2f,W,L,3 Rnd (5-5-5),Thomas Fan,Evan Field27 - 30.Anthony Dimitriou28 - 29.Mark Collett28 - 29.,0.41,0.31,0,0,0,0,206,7,0.36,0.18,0.8,0.73,1.0,0.7,0.4,0.32,0.62,0.4,0,0,0.43,0.34,0.41,0.32
a7897d200692ab64,31bbd39c0a075d4e,Kyung Ho Kang,Pingyuan Liu,0,0,20,25,3,0,0,0,Bantamweight,S-DEC,3,5:00,74fefd43f073cd2f,W,L,3 Rnd (5-5-5),Peter Hickmott,Ben Cartlidge28 - 29.Evan Field29 - 28.Paul Sutherland27 - 30.,0.5,0.47,0,0,0,0,743,17,0.46,0.38,1.0,1.0,1.0,0.78,0.31,0.24,0,0,0.86,0.85,0.71,0.77,0.5,0.47
787bb1f087ccff8a,04c8b08b16a5b99e,Ciryl Gane,Tanner Boser,0,0,65,32,0,0,0,0,Heavyweight,U-DEC,3,5:00,74fefd43f073cd2f,W,L,3 Rnd (5-5-5),Marc Goddard,Mark Collett26 - 30.Anthony Dimitriou26 - 30.Evan Field26 - 30.,0.4,0.3,0,0,0,0,0,0,0.29,0.16,0.81,0.83,0.88,0.93,0.38,0.31,0.89,0,0,0,0.41,0.31,0.41,0.31
a68575214ecad140,192520689012c7e4,SeungWoo Choi,Suman Mokhtarian,1,0,95,33,0,0,0,0,Featherweight,U-DEC,3,5:00,74fefd43f073cd2f,W,L,3 Rnd (5-5-5),Greg Kleynjans,Ben Cartlidge26 - 29.Evan Field26 - 29.Paul Sutherland25 - 29.,0.5,0.41,0,0,0,0,409,29,0.44,0.3,0.79,0.42,1.0,0.85,0.43,0.39,0.64,0.67,0.61,1.0,0.62,0.58,0.51,0.42
a0e6753c42698f13,98a6b2361045898f,Dong Hyun Ma,Omar Morales,0,1,15,32,0,1,0,0,Lightweight,U-DEC,3,5:00,74fefd43f073cd2f,L,W,3 Rnd (5-5-5),Thomas Fan,Anthony Dimitriou26 - 30.Mark Collett27 - 30.Paul Sutherland28 - 29.,0.26,0.35,0,0,0,0,0,365,0.14,0.28,0.4,0.9,0.88,1.0,0.27,0.29,0,0,0,0.6,0.33,0.49,0.27,0.36
a0f0004aadf10b71,67c1d46f4ed16f9e,Alexandre Pantoja,Matt Schnell,1,0,34,20,1,0,0,0,Flyweight,KO/TKO Punch,1,4:17,74fefd43f073cd2f,W,L,3 Rnd (5-5-5),Marc Goddard,Punch to Head At Distance,0.54,0.38,0,0,0,0,72,0,0.53,0.37,0,0.33,1.0,0.67,0.5,0.36,0,0,0.88,1.0,0.56,0.51,0.55,0.38
b9f28e7045fdfce7,0fd5f4b838e890cc,Raoni Barcelos,Said Nurmagomedov,0,0,42,55,2,0,0,0,Bantamweight,U-DEC,3,5:00,74fefd43f073cd2f,W,L,3 Rnd (5-5-5),Peter Hickmott,Paul Sutherland27 - 30.Evan Field28 - 29.Ben Cartlidge28 - 29.,0.42,0.31,0,0,0,0,157,14,0.26,0.18,0.5,0.56,0.78,0.91,0.38,0.3,0.56,0.4,0.83,0.8,0.46,0.39,0.42,0.32
3df5493bb279226f,7559395ad833c074,Miranda Granger,Amanda Lemos,0,0,4,8,0,1,0,1,Women's Strawweight,SUB Rear Naked Choke,1,3:43,74fefd43f073cd2f,L,W,3 Rnd (5-5-5),Greg Kleynjans,Rear Naked Choke,0.5,0.66,0,1,0,0,6,140,0.33,0.67,0,0.0,0.6,1.0,0.5,0.6,0,0,0,0.71,0.56,0.78,0.5,0.67
1897b7b913736a7c,20999e27ddd94bda,Alatengheili,Ryan Benoit,0,0,47,68,4,0,0,0,Bantamweight,S-DEC,3,5:00,74fefd43f073cd2f,W,L,3 Rnd (5-5-5),Thomas Fan,Ben Cartlidge28 - 29.Evan Field29 - 28.Anthony Dimitriou28 - 29.,0.35,0.53,0,0,0,0,199,0,0.25,0.45,0.85,0.81,0.9,1.0,0.36,0.47,0,0.94,0,0,0.45,0.58,0.36,0.53
f1b2aa7853d1ed6e,dc9572dd6ec74859,Kamaru Usman,Colby Covington,2,0,175,143,0,0,0,0,Welterweight,KO/TKO Punch,5,4:10,4565d435005319c0,W,L,5 Rnd (5-5-5-5-5),Marc Goddard,Punch to Head At Distance,0.48,0.36,0,0,0,0,11,0,0.42,0.3,0.72,0.72,0.86,0.8,0.46,0.36,1.0,0,0.93,0,0.49,0.36,0.49,0.36
e1248941344b3288,150ff4cc642270b9,Max Holloway,Alexander Volkanovski,0,0,134,157,0,0,0,0,Featherweight,U-DEC,5,5:00,4565d435005319c0,L,W,5 Rnd (5-5-5-5-5),Jason Herzog,Mike Bell47 - 48.Chris Lee47 - 48.Junichiro Kamijo45 - 50.,0.44,0.51,0,0,0,0,2,44,0.36,0.38,0.73,0.47,0.65,0.81,0.44,0.52,1.0,1.0,0,0,0.44,0.52,0.44,0.52
80fa8218c99f9c58,1d239d571e342453,Amanda Nunes,Germaine de Randamie,0,0,79,40,8,0,2,1,Women's Bantamweight,U-DEC,5,5:00,4565d435005319c0,W,L,5 Rnd (5-5-5-5-5),Keith Peterson,Sal D'amato44 - 49.Dave Hagen46 - 49.Ron McCarthy45 - 49.,0.42,0.54,2,1,0,0,1109,100,0.39,0.4,0.67,0.73,0.75,1.0,0.33,0.45,0.67,0.92,0.46,0.5,0.59,0.72,0.43,0.55
fea79f9bc8c68769,d0f3959b4a9747e6,Marlon Moraes,Jose Aldo,0,0,59,58,1,0,0,0,Bantamweight,S-DEC,3,5:00,4565d435005319c0,W,L,3 Rnd (5-5-5),Marc Goddard,Mark Smith28 - 29.Eric Colon28 - 29.Mike Bell29 - 28.,0.43,0.39,0,0,0,0,20,0,0.39,0.36,0.78,0.47,1.0,0.75,0.43,0.39,1.0,1.0,0,0,0.43,0.41,0.43,0.39
d661ce4da776fc20,78114b7199cef90c,Petr Yan,Urijah Faber,3,0,54,18,2,0,0,0,Bantamweight,KO/TKO Kick,3,0:43,4565d435005319c0,W,L,3 Rnd (5-5-5),Keith Peterson,Kick to Head At Distance,0.5,0.23,0,0,0,0,87,16,0.44,0.22,0.79,0.22,0.75,0.67,0.36,0.21,0.82,0.6,0.78,0,0.53,0.33,0.5,0.24
b997be68943010fc,f2b6fdb20675b11c,Geoff Neal,Mike Perry,1,0,15,5,0,0,0,0,Welterweight,KO/TKO Punches,1,1:30,4565d435005319c0,W,L,3 Rnd (5-5-5),Chris Tognoni,Punches to Head At Distance,0.65,0.5,0,0,0,0,2,0,0.67,0.33,0.33,0.5,1.0,0.67,0.6,0.5,0,0,1.0,0,0.65,0.5,0.65,0.5
578ef12674df1e6a,b9706f80d005036c,Ketlen Vieira,Irene Aldana,0,1,20,26,0,0,0,0,Women's Bantamweight,KO/TKO Punch,1,4:51,4565d435005319c0,L,W,3 Rnd (5-5-5),Jason Herzog,Punch to Head At Distance,0.26,0.36,0,0,0,0,0,2,0.25,0.25,1.0,0.54,0,1.0,0.26,0.35,0,0,0,1.0,0.26,0.37,0.26,0.37
16690d100f995f8f,2e585c701f72fe55,Ian Heinisch,Omari Akhmedov,0,0,53,55,3,2,0,0,Middleweight,U-DEC,3,5:00,4565d435005319c0,L,W,3 Rnd (5-5-5),Marc Goddard,Mike Bell28 - 29.Sal D'amato28 - 29.Ron McCarthy28 - 29.,0.51,0.33,0,0,0,0,149,91,0.42,0.29,0.48,0.43,1.0,1.0,0.49,0.3,0.67,1.0,1.0,0,0.58,0.38,0.51,0.33
31123249b0bbf52e,484acc7b0f856ce9,Matt Brown,Ben Saunders,0,0,30,12,2,0,0,4,Welterweight,KO/TKO Punches,2,4:55,4565d435005319c0,W,L,3 Rnd (5-5-5),Keith Peterson,Punches to Head From Guard,0.63,0.52,0,4,0,0,454,10,0.63,0.59,0.67,0.33,1.0,0,0.5,0.33,1.0,0,0.72,0.88,0.68,0.78,0.64,0.52
971246648e162f0d,fbf0537e420e698e,Chase Hooper,Daniel Teymur,0,0,20,2,1,0,2,1,Featherweight,KO/TKO Elbows,1,4:34,4565d435005319c0,W,L,3 Rnd (5-5-5),Jason Herzog,Elbows to Head From Mount,0.55,0.33,2,1,0,0,193,40,0.53,0.33,0.67,0,1.0,0,0.75,0.5,1.0,0,0.52,0.0,0.53,0.33,0.56,0.33
792be9a24df82ed6,853eb0dd5c0e2149,Brandon Moreno,Kai Kara-France,0,0,91,82,0,0,0,0,Flyweight,U-DEC,3,5:00,4565d435005319c0,W,L,3 Rnd (5-5-5),Chris Tognoni,Junichiro Kamijo28 - 29.Chris Lee28 - 29.Mark Smith27 - 30.,0.32,0.35,0,0,0,0,0,0,0.3,0.29,0.86,0.59,1.0,0.75,0.33,0.35,0,0,0,0,0.33,0.35,0.33,0.35
f72465a784c1b084,36541f1e6c5d4955,Jessica Eye,Viviane Araujo,0,0,98,56,0,2,0,0,Women's Flyweight,U-DEC,3,5:00,4565d435005319c0,W,L,3 Rnd (5-5-5),Marc Goddard,Mike Bell28 - 29.Derek Cleary28 - 29.Dave Hagen28 - 29.,0.5,0.45,0,0,0,0,13,103,0.33,0.38,0.72,1.0,0.83,0.83,0.48,0.45,0.88,0.5,0,0.75,0.51,0.51,0.5,0.46
64facb6cc564262d,1cf7ccf64a5bf24e,Punahele Soriano,Oskar Piechota,2,0,26,8,1,0,0,0,Middleweight,KO/TKO Punch,1,3:17,4565d435005319c0,W,L,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance,0.59,0.47,0,0,0,1,74,18,0.54,0.36,0.86,0.75,0,0.5,0.53,0.25,0.67,1.0,0.64,1.0,0.57,0.55,0.59,0.47
2cd428e9606856fd,b4ad3a06ee4d660c,Alistair Overeem,Jairzinho Rozenstruik,0,1,74,89,2,0,0,0,Heavyweight,KO/TKO Punch,5,4:56,b09890ba7ce1d1e2,L,W,5 Rnd (5-5-5-5-5),Dan Miragliotta,Punch to Head At Distance,0.7,0.42,0,0,0,0,499,5,0.63,0.34,0.92,0.8,0.88,0.8,0.61,0.38,1.0,0.7,0.95,1.0,0.75,0.48,0.7,0.43
cd2c4d30c6e13b47,98215d037be5bcb7,Marina Rodriguez,Cynthia Calvillo,0,0,56,78,0,3,0,0,Women's Strawweight,M-DEC,3,5:00,b09890ba7ce1d1e2,D,D,3 Rnd (5-5-5),Fernando Yamasaki,Chris Lee28 - 29.David Braslow28 - 28.Sal D'amato28 - 28.,0.4,0.6,0,0,0,0,2,304,0.27,0.57,0.9,0.65,0.8,0.71,0.33,0.42,0.74,1.0,0,0.82,0.42,0.65,0.4,0.6
bd58d34e39b7b12a,ebc1f40e00e0c481,Stefan Struve,Ben Rothwell,0,1,53,58,0,0,0,0,Heavyweight,KO/TKO Punches,2,4:57,b09890ba7ce1d1e2,L,W,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head In Clinch,0.68,0.57,0,0,0,0,3,278,0.46,0.49,0.91,1.0,0.94,0.8,0.66,0.5,1.0,0.69,0,0.83,0.72,0.62,0.69,0.57
d4691518d012b9e7,3143bf892608139a,Aspen Ladd,Yana Santos,1,0,47,47,2,0,0,0,Women's Bantamweight,KO/TKO Punches,3,0:33,b09890ba7ce1d1e2,W,L,3 Rnd (5-5-5),Keith Peterson,Punches to Head From Back Control,0.55,0.58,0,0,0,1,248,231,0.52,0.26,0.88,0.9,0,0.75,0.42,0.44,0.4,0.81,0.78,0.0,0.62,0.71,0.55,0.58
bf7ad5628363eec9,efb96bf3e9ada36f,Cody Stamann,Song Yadong,0,0,41,30,5,0,0,0,Bantamweight,M-DEC,3,5:00,b09890ba7ce1d1e2,D,D,3 Rnd (5-5-5),Kevin Mulhall,Sal D'amato27 - 29.Steve Rados28 - 28.David Braslow28 - 28.,0.61,0.28,0,0,0,1,393,56,0.6,0.22,0.62,0.67,1.0,0.88,0.49,0.27,0,0.5,0.9,0.5,0.78,0.39,0.61,0.29
05339613bf8e9808,5987b2458f4b5290,Rob Font,Ricky Simon,0,0,90,59,1,6,0,0,Bantamweight,U-DEC,3,5:00,b09890ba7ce1d1e2,W,L,3 Rnd (5-5-5),Fernando Yamasaki,Sal D'amato28 - 29.Brent Colflesh28 - 29.David Braslow27 - 30.,0.44,0.38,0,0,0,0,11,197,0.41,0.33,0.83,0.77,1.0,0.8,0.44,0.33,0.6,1.0,0,1.0,0.47,0.4,0.45,0.38
4b47e71384a9522f,31ee470ef5dc8d7f,Thiago Alves,Tim Means,0,1,13,23,0,0,0,1,Welterweight,SUB Guillotine Choke,1,2:38,b09890ba7ce1d1e2,L,W,3 Rnd (5-5-5),Keith Peterson,Guillotine Choke On Ground,0.5,0.56,0,1,0,0,0,43,0.35,0.45,1.0,0.89,1.0,1.0,0.5,0.46,0.5,0.67,0,0.75,0.5,0.57,0.5,0.56
aa171d55d4b5208f,637bd06c32219f0b,Billy Quarantillo,Jacob Kilburn,0,0,74,3,1,0,5,0,Featherweight,SUB Triangle Choke,2,3:18,b09890ba7ce1d1e2,W,L,3 Rnd (5-5-5),Kevin Mulhall,Triangle Choke On Ground,0.86,0.5,5,0,0,0,444,13,0.85,0.0,0.9,0.75,1.0,0,1.0,0.4,1.0,1.0,0.85,0,0.84,0.67,0.86,0.5
d9c6f19f958643e9,5b8ba8f5512893b1,Bryce Mitchell,Matt Sayles,0,0,6,2,1,0,1,0,Featherweight,SUB Twister,1,4:20,b09890ba7ce1d1e2,W,L,3 Rnd (5-5-5),Dan Miragliotta,Twister From Back Control,0.85,0.5,1,0,0,0,239,0,0.83,0.67,1.0,0.0,0,0,1.0,0.0,0,0,0.83,1.0,0.86,0.67,0.86,0.5
af65aa688d13eedf,eb29176b03dfa888,Joe Solecki,Matt Wiman,0,0,56,10,4,0,0,0,Lightweight,U-DEC,3,5:00,b09890ba7ce1d1e2,W,L,3 Rnd (5-5-5),Fernando Yamasaki,David Braslow26 - 30.Sal D'amato26 - 30.Steve Rados27 - 30.,0.8,0.45,0,0,0,1,749,6,0.79,0.37,0.8,1.0,1.0,1.0,0.88,0.2,1.0,1.0,0.79,1.0,0.82,0.61,0.8,0.45
7dda2cf308f24a02,19b7738321cfae42,Virna Jandiroba,Mallory Martin,0,0,7,9,3,0,3,0,Women's Strawweight,SUB Rear Naked Choke,2,1:16,b09890ba7ce1d1e2,W,L,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,0.35,0.3,3,0,0,0,221,30,0.27,0.22,0.6,1.0,0,0,0.29,0.26,0.67,0.67,0,0,0.57,0.44,0.35,0.3
ea7e5bc78d9de658,f797f0c57a83353e,Makhmud Muradov,Trevor Smith,1,0,91,39,1,0,1,0,Middleweight,KO/TKO Punch,3,4:09,b09890ba7ce1d1e2,W,L,3 Rnd (5-5-5),Kevin Mulhall,Punch to Head At Distance,0.49,0.4,1,0,0,0,6,6,0.41,0.28,0.8,0.62,0,0.82,0.5,0.4,0.0,1.0,0,0,0.5,0.41,0.5,0.41
99df7d0a2a08a8a8,7a703c565ccaa18f,Jan Blachowicz,Jacare Souza,0,0,71,20,0,0,0,0,Light Heavyweight,S-DEC,5,5:00,81ca2c245b19b3c5,W,L,5 Rnd (5-5-5-5-5),Kevin MacDonald,Chris Lee47 - 48.Hallison Pontes48 - 47.Sal D'amato47 - 48.,0.41,0.41,0,0,0,0,4,505,0.31,0.29,0.65,0.3,0.69,0.9,0.38,0.4,0.75,0.67,0,0,0.51,0.64,0.42,0.42
140745cbbcb023ac,eabf206b162b3b83,Mauricio Rua,Paul Craig,0,0,25,51,1,1,0,1,Light Heavyweight,S-DEC,3,5:00,81ca2c245b19b3c5,D,D,3 Rnd (5-5-5),Jerin Valel,Sal D'amato28 - 29.Marcelo Vilhena29 - 28.Guilherme Bravo28 - 28.,0.37,0.51,0,1,0,0,501,76,0.33,0.42,0.5,0.7,0.71,0.88,0.33,0.48,1.0,0.69,0.47,0.75,0.47,0.66,0.38,0.52
07225ba28ae309b6,7026eca45f65377b,Charles Oliveira,Jared Gordon,1,0,10,7,0,0,0,0,Lightweight,KO/TKO Punch,1,1:26,81ca2c245b19b3c5,W,L,3 Rnd (5-5-5),Osiris Maia,Punch to Head At Distance,0.62,0.38,0,0,0,0,2,5,0.56,0.44,0.33,0.0,1.0,0,0.57,0.39,0,0,1.0,0,0.62,0.39,0.62,0.39
886264a0c9f4ea5e,61fb8098ccf81c7f,Antonio Arroyo,Andre Muniz,0,0,29,22,1,3,0,2,Middleweight,U-DEC,3,5:00,81ca2c245b19b3c5,L,W,3 Rnd (5-5-5),Camila Albuquerque,Sal D'amato27 - 30.Marcelo Vilhena27 - 30.Chris Lee27 - 30.,0.61,0.52,0,2,1,0,302,322,0.57,0.4,0.71,0.8,0.8,1.0,0.58,0.5,0,1.0,0.73,1.0,0.7,0.66,0.62,0.52
4dcfb28c011c11b2,2ac4628c08ec5125,Markus Perez,Wellington Turman,0,0,49,48,0,2,0,0,Middleweight,U-DEC,3,5:00,81ca2c245b19b3c5,L,W,3 Rnd (5-5-5),Eduardo Herdy,Chris Lee27 - 30.Marcelo Vilhena27 - 30.Guilherme Bravo27 - 30.,0.51,0.4,0,0,0,0,81,402,0.46,0.34,0.62,0.67,1.0,1.0,0.39,0.25,0.81,0.9,0.67,0.75,0.54,0.45,0.51,0.4
8f6a18831a120817,1bcaac2d99b90fce,Sergio Moraes,James Krause,0,3,41,102,1,0,0,0,Welterweight,KO/TKO Punch,3,4:19,81ca2c245b19b3c5,L,W,3 Rnd (5-5-5),Fernando Portella,Punch to Head At Distance,0.41,0.58,0,0,0,1,136,131,0.4,0.53,0.5,0.7,1.0,1.0,0.41,0.58,0,0,0,0.62,0.42,0.62,0.41,0.59
1ae8f3c723aacff4,7bde387d50829adf,Ricardo Ramos,Eduardo Garagorri,0,0,10,6,2,0,1,0,Featherweight,SUB Rear Naked Choke,1,3:57,81ca2c245b19b3c5,W,L,3 Rnd (5-5-5),Camila Albuquerque,Rear Naked Choke,0.29,0.37,1,0,0,0,66,3,0.13,0.27,0.75,0.75,0.57,0.0,0.27,0.38,0,0,1.0,0,0.33,0.38,0.29,0.38
a8283a4f415e1eb9,887961364be5ceb3,Francisco Trinaldo,King Green,0,0,31,50,1,2,1,0,Lightweight,U-DEC,3,5:00,81ca2c245b19b3c5,W,L,3 Rnd (5-5-5),Eduardo Herdy,Sal D'amato27 - 30.Marcelo Vilhena28 - 29.Guilherme Bravo28 - 29.,0.25,0.43,1,0,0,0,64,225,0.2,0.35,0.36,0.54,0.75,0.71,0.24,0.41,0.38,0.5,0,0.86,0.28,0.5,0.25,0.43
c6aee362c7a7d482,d317a5e2b3f88c5f,Warlley Alves,Randy Brown,0,0,3,16,3,1,2,1,Welterweight,SUB Triangle Choke,2,1:22,81ca2c245b19b3c5,L,W,3 Rnd (5-5-5),Kevin MacDonald,Triangle Choke From Bottom Guard,0.27,0.53,2,1,0,1,257,72,0.12,0.48,0,0.75,0.67,0.67,0.11,0.5,0,0.6,1.0,0.57,0.44,0.63,0.27,0.53
3a314d9fa7c6825d,2c99576fefe53c7c,Douglas Silva de Andrade,Renan Barao,0,0,74,58,0,2,0,0,Featherweight,U-DEC,3,5:00,81ca2c245b19b3c5,W,L,3 Rnd (5-5-5),Osiris Maia,Sal D'amato27 - 30.Marcelo Vilhena27 - 30.Guilherme Bravo26 - 30.,0.45,0.36,0,0,0,0,28,199,0.4,0.27,0.56,0.56,0.89,0.72,0.44,0.33,1.0,0.88,0.67,0.67,0.53,0.58,0.45,0.37
